# Tetrahedron method
        0.0863077697        0.0000000000
        0.1240573670        0.0000000000
        0.1618069642        0.0000000000
        0.1995565615        0.0000000000
        0.2373061587        0.0000000000
        0.2750557560        0.0000000000
        0.3128053533        0.0000000000
        0.3505549505        0.0000000000
        0.3883045478        0.0000000000
        0.4260541450        0.0000000000
        0.4638037423        0.0000000000
        0.5015533396        0.0000000000
        0.5393029368        0.0000000000
        0.5770525341        0.0000000000
        0.6148021313        0.0000000000
        0.6525517286        0.0000000000
        0.6903013259        0.0000000000
        0.7280509231        0.0005180947
        0.7658005204        0.0020990792
        0.8035501177        0.0037201143
        0.8412997149        0.0053812001
        0.8790493122        0.0070823365
        0.9167989094        0.0088235235
        0.9545485067        0.0106047612
        0.9922981040        0.0124260496
        1.0300477012        0.0142873885
        1.0677972985        0.0161887781
        1.1055468957        0.0181302184
        1.1432964930        0.0201117093
        1.1810460903        0.0221332508
        1.2187956875        0.0241948429
        1.2565452848        0.0262964857
        1.2942948820        0.0284381792
        1.3320444793        0.0306199233
        1.3697940766        0.0328417180
        1.4075436738        0.0354184161
        1.4452932711        0.0384896860
        1.4830428683        0.0415938707
        1.5207924656        0.0445886554
        1.5585420629        0.0476034977
        1.5962916601        0.0506847023
        1.6340412574        0.0538040907
        1.6717908546        0.0570500037
        1.7095404519        0.0604224414
        1.7472900492        0.0639214038
        1.7850396464        0.0675468908
        1.8227892437        0.0712989024
        1.8605388409        0.0751774387
        1.8982884382        0.0791824997
        1.9360380355        0.0833140853
        1.9737876327        0.0875721955
        2.0115372300        0.0919568304
        2.0492868272        0.0964975322
        2.0870364245        0.1011704037
        2.1247860218        0.1059071615
        2.1625356190        0.1107078055
        2.2002852163        0.1155723359
        2.2380348135        0.1207676710
        2.2757844108        0.1274401213
        2.3135340081        0.1340711186
        2.3512836053        0.1406866718
        2.3890332026        0.1473275575
        2.4267827998        0.1539848974
        2.4645323971        0.1607299418
        2.5022819944        0.1676298366
        2.5400315916        0.1748263200
        2.5777811889        0.1823330161
        2.6155307861        0.1901499248
        2.6532803834        0.1982770475
        2.6910299807        0.2067561144
        2.7287795779        0.2155980028
        2.7665291752        0.2250077060
        2.8042787724        0.2347795446
        2.8420283697        0.2448337228
        2.8797779670        0.2551702406
        2.9175275642        0.2657890981
        2.9552771615        0.2766902952
        2.9930267587        0.2879535116
        3.0307763560        0.3023487340
        3.0685259533        0.3167729614
        3.1062755505        0.3317949002
        3.1440251478        0.3475521569
        3.1817747450        0.3644460954
        3.2195243423        0.3824991324
        3.2572739396        0.4016306632
        3.2950235368        0.4216561244
        3.3327731341        0.4423495041
        3.3705227314        0.4645693471
        3.4082723286        0.4890375832
        3.4460219259        0.5162165947
        3.4837715231        0.5469037997
        3.5215211204        0.5818570916
        3.5592707177        0.6210968244
        3.5970203149        0.6646199999
        3.6347699122        0.7237211804
        3.6725195094        0.7936940216
        3.7102691067        0.8687729893
        3.7480187040        0.9116960008
        3.7857683012        0.9381542360
        3.8235178985        0.9504428160
        3.8612674957        0.9633379002
        3.8990170930        0.9748724372
        3.9367666903        0.9833573923
        3.9745162875        0.9895069553
        4.0122658848        0.9955054425
        4.0500154820        1.0019180570
        4.0877650793        1.0079412859
        4.1255146766        1.0146438568
        4.1632642738        1.0241190585
        4.2010138711        1.0316778890
        4.2387634683        1.0409602307
        4.2765130656        1.0517838377
        4.3142626629        1.0612445552
        4.3520122601        1.0683418922
        4.3897618574        1.0723085343
        4.4275114546        1.0741896363
        4.4652610519        1.0750496707
        4.5030106492        1.1166512621
        4.5407602464        1.1598177175
        4.5785098437        1.1796364890
        4.6162594409        1.1598410685
        4.6540090382        1.1195152989
        4.6917586355        1.0607542047
        4.7295082327        0.6389963937
        4.7672578300        0.5377501777
        4.8050074272        0.5582246067
        4.8427570245        0.5701782997
        4.8805066218        0.5850096017
        4.9182562190        0.5950801708
        4.9560058163        0.5971641284
        4.9937554135        0.5906658766
        5.0315050108        0.5769234778
        5.0692546081        0.5805270766
        5.1070042053        0.5844549344
        5.1447538026        0.5884425221
        5.1825033998        0.5925893732
        5.2202529971        0.5966746401
        5.2580025944        0.5978463009
        5.2957521916        0.5935378279
        5.3335017889        0.5868823583
        5.3712513861        0.5833824609
        5.4090009834        0.5892229008
        5.4467505807        0.5915783191
        5.4845001779        0.5911811804
        5.5222497752        0.5887629105
        5.5599993724        0.5830957166
        5.5977489697        0.6103276445
        5.6354985670        0.5831527939
        5.6732481642        0.4478031980
        5.7109977615        0.3723200475
        5.7487473587        0.3096813932
        5.7864969560        0.3422116378
        5.8242465533        0.2236768458
        5.8619961505        0.2324521798
        5.8997457478        0.2426262980
        5.9374953450        0.2606541943
        5.9752449423        0.2845623841
        6.0129945396        0.3092348718
        6.0507441368        0.3345442021
        6.0884937341        0.3604903749
        6.1262433314        0.3870733904
        6.1639929286        0.4300975166
        6.2017425259        0.6784039565
        6.2394921231        1.0880874890
        6.2772417204        1.3630073825
        6.3149913177        1.4223822905
        6.3527409149        1.4697215467
        6.3904905122        1.4993672260
        6.4282401094        1.5118301718
        6.4659897067        1.5319876548
        6.5037393040        1.3169952062
        6.5414889012        1.0663580620
        6.5792384985        0.8832416087
        6.6169880957        0.7584568998
        6.6547376930        0.6631079014
        6.6924872903        0.5741990187
        6.7302368875        0.4867075047
        6.7679864848        0.4038376940
        6.8057360820        0.3131968787
        6.8434856793        0.2081726032
        6.8812352766        0.1556640629
        6.9189848738        0.1365654955
        6.9567344711        0.0402023987
        6.9944840683        0.0093228569
        7.0322336656        0.0000000000
        7.0699832629        0.0000000000
        7.1077328601        0.0000000000
        7.1454824574        0.0000000000
        7.1832320546        0.0000000000
        7.2209816519        0.0000000000
        7.2587312492        0.0000000000
        7.2964808464        0.0000000000
        7.3342304437        0.0000000000
        7.3719800409        0.0000000000
        7.4097296382        0.0000000000
        7.4474792355        0.0000000000
        7.4852288327        0.0000000000
        7.5229784300        0.0000000000
        7.5607280272        0.0000000000
        7.5984776245        0.0000000000
        7.6362272218        0.0000000000
