# Tetrahedron method
       -0.8588262924        0.0000000000
       -0.7620572307        0.0000000000
       -0.6652881690        0.0000000000
       -0.5685191073        0.0000000000
       -0.4717500456        0.0000000000
       -0.3749809839        0.0000000000
       -0.2782119222        0.0000000000
       -0.1814428605        0.0000000000
       -0.0846737987        0.0000000000
        0.0120952630        0.0000000000
        0.1088643247        0.0000000000
        0.2056333864        0.0000000000
        0.3024024481        0.0000000000
        0.3991715098        0.0000000000
        0.4959405715        0.0000000000
        0.5927096332        0.0000000000
        0.6894786949        0.0000000000
        0.7862477566        0.0074657775
        0.8830168183        0.0263453566
        0.9797858801        0.0399482921
        1.0765549418        0.0491189188
        1.1733240035        0.0568685840
        1.2700930652        0.0666499838
        1.3668621269        0.0770698333
        1.4636311886        0.0895625798
        1.5604002503        0.1027741382
        1.6571693120        0.1164569200
        1.7539383737        0.1310155705
        1.8507074354        0.1480613015
        1.9474764971        0.1664384399
        2.0442455589        0.1851021261
        2.1410146206        0.2045689002
        2.2377836823        0.2282775501
        2.3345527440        0.2598176906
        2.4313218057        0.2936806621
        2.5280908674        0.3235100122
        2.6248599291        0.3568458787
        2.7216289908        0.3980368102
        2.8183980525        0.4646543131
        2.9151671142        0.5273241732
        3.0119361759        0.5885170065
        3.1087052377        0.6644229542
        3.2054742994        0.8163770677
        3.3022433611        1.0707280906
        3.3990124228        1.5916939508
        3.4957814845        1.5172268963
        3.5925505462        1.5532013819
        3.6893196079        1.5705643137
        3.7860886696        1.5410436105
        3.8828577313        0.4393087786
        3.9796267930        0.4494109601
        4.0763958547        0.4640422765
        4.1731649165        0.4660329556
        4.2699339782        0.4589129185
        4.3667030399        0.4593357448
        4.4634721016        0.4716966126
        4.5602411633        0.4907411959
        4.6570102250        0.4917801519
        4.7537792867        0.4893977302
        4.8505483484        0.4947938491
        4.9473174101        0.6619801834
        5.0440864718        0.6323831548
        5.1408555335        0.4459624087
        5.2376245953        0.3595218631
        5.3343936570        0.3537322741
        5.4311627187        0.4434919569
        5.5279317804        0.5672087816
        5.6247008421        0.7571558129
        5.7214699038        1.3112739373
        5.8182389655        1.6258691255
        5.9150080272        1.4959378444
        6.0117770889        0.7479891905
        6.1085461506        0.4820920715
        6.2053152123        0.3030024547
        6.3020842740        0.1827076489
        6.3988533358        0.1439570899
        6.4956223975        0.1570679400
        6.5923914592        0.1805708664
        6.6891605209        0.2120040908
        6.7859295826        0.2825879273
        6.8826986443        0.4267481898
        6.9794677060        0.9240641988
        7.0762367677        0.5802323484
        7.1730058294        0.7222128218
        7.2697748911        0.8658494110
        7.3665439528        0.8219168815
        7.4633130146        0.8135409025
        7.5600820763        0.7916799241
        7.6568511380        0.8148945264
        7.7536201997        0.8331406314
        7.8503892614        0.8365795166
        7.9471583231        0.8721680987
        8.0439273848        0.9383481717
        8.1406964465        1.0713010440
        8.2374655082        1.0181073874
        8.3342345699        0.9035664130
        8.4310036316        0.8256023822
        8.5277726934        0.7691263214
        8.6245417551        0.7252747512
        8.7213108168        0.6892252314
        8.8180798785        0.6621792743
        8.9148489402        0.6383531159
        9.0116180019        0.6212801277
        9.1083870636        0.6108985460
        9.2051561253        0.6037515722
        9.3019251870        0.6040611208
        9.3986942487        0.6115049636
        9.4954633104        0.6188214761
        9.5922323722        0.6205922976
        9.6890014339        0.6220248892
        9.7857704956        0.6205973946
        9.8825395573        0.5781363613
        9.9793086190        0.4895819929
       10.0760776807        0.4662511095
       10.1728467424        0.5009680297
       10.2696158041        0.5473454993
       10.3663848658        0.5756887628
       10.4631539275        0.5761110468
       10.5599229892        0.6263579014
       10.6566920510        0.9416076102
       10.7534611127        0.9019478976
       10.8502301744        0.4701624070
       10.9469992361        0.1856239744
       11.0437682978        0.0637468758
       11.1405373595        0.0152236495
       11.2373064212        0.0022211239
       11.3340754829        0.0680656660
       11.4308445446        0.1387016383
       11.5276136063        0.3091491116
       11.6243826680        0.5005420525
       11.7211517298        0.9557725659
       11.8179207915        1.3530779948
       11.9146898532        0.9821029284
       12.0114589149        0.9060244012
       12.1082279766        0.8164283596
       12.2049970383        0.7333525546
       12.3017661000        0.6940883481
       12.3985351617        0.6844840195
       12.4953042234        0.7165801393
       12.5920732851        0.7923062187
       12.6888423468        0.8183185299
       12.7856114086        0.8265699219
       12.8823804703        0.9236562611
       12.9791495320        0.8007843662
       13.0759185937        0.7381762848
       13.1726876554        0.6062486194
       13.2694567171        0.8245604046
       13.3662257788        0.8854040900
       13.4629948405        0.9201073670
       13.5597639022        0.9120890395
       13.6565329639        0.8802570803
       13.7533020256        0.8502585068
       13.8500710874        0.6537613882
       13.9468401491        0.5950461083
       14.0436092108        0.5472512106
       14.1403782725        0.5059709712
       14.2371473342        0.4723670579
       14.3339163959        0.4484358911
       14.4306854576        0.4199650343
       14.5274545193        0.3973028401
       14.6242235810        0.3919286977
       14.7209926427        0.3634668925
       14.8177617044        0.4361441652
       14.9145307662        0.6101425628
       15.0112998279        0.6594164758
       15.1080688896        0.4681849886
       15.2048379513        0.4314521705
       15.3016070130        0.4106761612
       15.3983760747        0.3967548423
       15.4951451364        0.3802695330
       15.5919141981        0.3774205396
       15.6886832598        0.3876911432
       15.7854523215        0.3489107605
       15.8822213832        0.2799232470
       15.9789904450        0.2422256767
       16.0757595067        0.2105035491
       16.1725285684        0.1865287871
       16.2692976301        0.1695826451
       16.3660666918        0.1439858314
       16.4628357535        0.1238665887
       16.5596048152        0.1085430694
       16.6563738769        0.0817610837
       16.7531429386        0.0542427521
       16.8499120003        0.0158937191
       16.9466810620        0.0000000000
       17.0434501238        0.0000000000
       17.1402191855        0.0000000000
       17.2369882472        0.0000000000
       17.3337573089        0.0000000000
       17.4305263706        0.0000000000
       17.5272954323        0.0000000000
       17.6240644940        0.0000000000
       17.7208335557        0.0000000000
       17.8176026174        0.0000000000
       17.9143716791        0.0000000000
       18.0111407408        0.0000000000
       18.1079098026        0.0000000000
       18.2046788643        0.0000000000
       18.3014479260        0.0000000000
       18.3982169877        0.0000000000
       18.4949860494        0.0000000000
